TJ_Tag,ID,Device_1,Trip_1,Device_2,Trip_2,StartTime_1,EndTime_1,StartTime_2,EndTime_2
1565,2937850,10136,2722,10118,778,101590,102390,318620,319420
1566,2939807,10136,2743,10134,365,43690,45090,21400,22800
1567,2940358,10136,2747,10134,1151,60480,68580,56700,64800
1568,2940366,10136,2747,10134,887,30580,32080,35580,37080
1569,2940372,10136,2747,10134,1059,66680,68680,65470,67470
1570,2940373,10136,2747,10134,1085,36180,45480,34510,43810
1571,2942020,10136,2759,10118,813,30390,31690,144520,145820
1572,2942163,10136,2761,10116,845,55600,55900,12420,12720
1573,2942163,10136,2761,10116,845,57000,57800,13820,14620
1574,2942875,10136,2766,10116,1596,49940,53640,31110,34810
1575,2943942,10136,2775,3268,6,84640,86240,77490,79090
1576,2944114,10136,2775,10129,1076,28210,29610,51000,52400
1577,2944356,10136,2775,10134,952,55110,56310,59170,60370
1578,2944366,10136,2775,10134,1258,30510,36810,39440,45740
1579,2944366,10136,2775,10134,1258,41010,47010,49940,55940
1580,2944366,10136,2775,10134,1258,56610,58910,65540,67840
1581,2945597,10136,2785,10133,676,76530,76730,63330,63530
1582,2948051,10136,2807,10122,938,30040,30440,10840,11240
1583,2948063,10136,2807,10129,2059,17580,20180,46780,49380
1584,2948063,10136,2807,10129,2059,27480,29280,56680,58480
1585,2948071,10136,2807,10129,4846,35650,40950,8400,13700
1586,2948098,10136,2807,10134,1083,35080,40680,40240,45840
1587,2950016,10136,2825,10132,7526,21600,22900,51220,52520
1588,2950630,10136,2831,10118,892,32690,33290,57510,58110
1589,2953678,10136,2866,10118,589,41980,42780,62570,63370
1590,2953678,10136,2866,10118,589,52080,57980,72670,78570
1591,2953678,10136,2866,10118,589,58280,62680,78870,83270
1592,2958578,10136,2905,10118,778,81600,83200,301560,303160
1593,2960184,10136,2913,10118,829,60850,62050,31300,32500
1594,2960324,10136,2913,10134,343,25090,26190,25510,26610
1595,2960457,10136,2916,3268,37,143040,143440,700,1100
1596,2960457,10136,2916,3268,37,144240,147940,1900,5600
1597,2961475,10136,2931,10121,362,28600,29400,150260,151060
1598,2961749,10136,2936,10118,1149,9400,9800,61980,62380
1599,2963011,10136,2948,10133,747,80800,81500,93670,94370
1600,2963194,10136,2951,501,107,27750,28350,19620,20220
1601,2967070,10136,2995,10133,2064,31990,32590,75650,76250
1602,2968267,10136,2997,10133,81,637660,638960,18640,19940
1603,2969089,10136,3006,10118,336,47820,49020,179770,180970
1604,2969239,10136,3006,10135,1791,37020,37520,49600,50100
1605,2970386,10136,3024,10106,4866,12900,16000,107370,110470
1606,2970603,10136,3025,10132,7069,28390,30590,43300,45500
1607,2973594,10136,3058,10134,365,42220,49320,18500,25600
1608,2977075,10136,3099,10002,113,26400,41300,48080,62980
1609,2977236,10136,3101,10118,829,78010,78510,35400,35900
1610,2977405,10136,3101,10133,627,62140,62940,46910,47710
1611,2979748,10136,3130,10118,829,55410,57210,30600,32400
1612,2986387,10136,3199,10133,1062,42760,43360,37020,37620
1613,2986510,10136,3202,10118,39,8700,12600,12950,16850
1614,2987759,10136,3213,10132,6748,34090,34490,60990,61390
1615,2988600,10136,3220,10118,203,42360,43360,35830,36830
1616,2990558,10136,3224,10132,4787,1011140,1013940,110390,113190
1617,2990725,10136,3224,10132,3204,1380870,1383170,70890,73190
1618,2993052,10136,3242,10133,1787,49110,50510,90830,92230
1619,2993053,10136,3242,10133,1224,50010,51410,65960,67360
1620,2995156,10136,3267,10121,314,58190,58890,215500,216200
1621,2999527,10136,3320,10004,89,106700,125200,24610,43110
1622,2999961,10136,3323,10135,1843,48320,48820,57740,58240
1623,3000655,10136,3329,10115,347,140820,141520,34430,35130
1624,3002415,10136,3337,10125,1529,18090,19190,83530,84630
1625,3007322,10136,3374,10106,2486,49180,49680,50520,51020
1626,3008235,10136,3378,10132,2993,106820,108620,47390,49190
1627,3009804,10136,3388,10132,3222,8300,8900,112940,113540
1628,3010457,10136,3390,10134,261,76290,77490,200,1400
1629,3021379,10136,3411,10116,1090,32290,33790,47490,48990
1630,3022104,10136,3418,10131,819,49340,50040,9320,10020
1631,3024488,10136,3438,10004,135,116810,119910,129840,132940
1632,3025322,10136,3443,10131,166,74500,75500,66060,67060
1633,3025322,10136,3443,10131,166,81200,82900,72760,74460
1634,3029023,10136,3470,10115,347,88260,88560,36630,36930
1635,3029364,10136,3474,10106,2486,36400,37800,64830,66230
1636,3030660,10136,3484,10004,91,80210,108210,143450,171450
1637,3034149,10136,3508,10118,1827,248740,248940,45210,45410
1638,3037076,10136,3520,10132,3985,89220,90220,4100,5100
1639,3037110,10136,3520,10132,3818,82900,90400,8200,15700
1640,3037648,10136,3523,10132,2216,112890,114290,45910,47310
1641,3037690,10136,3523,10134,328,133690,133890,375320,375520
1642,3039054,10136,3537,10106,4111,61500,62300,73170,73970
1643,3043054,10136,3560,10106,4111,104750,105950,67030,68230
1644,3045989,10136,3586,10106,5240,89030,90030,3220,4220
1645,3046677,10136,3590,10135,1791,79220,80320,38300,39400
1646,3051782,10136,3631,10125,1989,29600,30800,6590,7790
1647,3051782,10136,3631,10125,1989,33500,37300,10490,14290
1648,3051782,10136,3631,10125,1989,38100,41800,15090,18790
1649,3051782,10136,3631,10125,1989,53100,55700,30090,32690
1650,3051782,10136,3631,10125,1989,61300,68900,38290,45890
1651,3052983,10136,3642,10118,589,119830,120330,49930,50430
1652,3055322,10136,3664,10120,857,86360,88360,104080,106080
1653,3055399,10136,3664,10130,618,113730,114130,3710,4110
1654,3058981,10136,3679,10118,333,186040,187040,37490,38490
1655,3059019,10136,3679,10121,111,186060,186960,38670,39570
1656,3059557,10136,3682,10120,857,87580,89180,61920,63520
1657,3063366,10137,22,10118,954,117510,120910,81230,84630
1658,3063423,10137,22,10130,339,45810,51710,59270,65170
1659,3063717,10137,27,10129,1652,25160,26260,19040,20140
1660,3063717,10137,27,10129,1652,29360,39760,23240,33640
1661,3063717,10137,27,10129,1652,49860,50960,43740,44840
1662,3066604,10137,63,10135,1502,103930,104730,14630,15430
1663,3067023,10137,66,10125,1117,98890,99790,111160,112060
1664,3067031,10137,66,10125,1531,30090,37090,62760,69760
1665,3067031,10137,66,10125,1531,38490,39390,71160,72060
1666,3067088,10137,66,10132,2699,94630,94830,66590,66790
1667,3067108,10137,66,10132,3790,94650,95550,76700,77600
1668,3067952,10137,74,10129,4912,107150,110550,24820,28220
1669,3067952,10137,74,10129,4912,115150,116650,32820,34320
1670,3068582,10137,81,10135,1263,98270,98770,87300,87800
1671,3068595,10137,81,10136,2659,65670,65970,71530,71830
1672,3070316,10137,103,10129,1142,59260,61760,68530,71030
1673,3072451,10137,118,10122,1461,130210,130610,32110,32510
1674,3072454,10137,118,10122,1360,132170,132570,37520,37920
1675,3072456,10137,118,10122,1068,138350,138550,55920,56120
1676,3072460,10137,118,10122,239,130810,131210,49980,50380
1677,3072461,10137,118,10122,1409,134930,135430,39100,39600
1678,3073375,10137,127,10135,46,84780,86680,22030,23930
1679,3075247,10137,151,10118,582,78170,78370,401630,401830
1680,3076771,10137,162,10134,1543,38430,39430,51950,52950
1681,3077200,10137,173,10122,680,70800,72000,37730,38930
1682,3077836,10137,185,10122,1409,112590,114690,36700,38800
1683,3078612,10137,189,10135,1552,48520,49520,6890,7890
1684,3078849,10137,192,10122,16,66000,66700,244420,245120
1685,3078849,10137,192,10122,16,70800,77000,249220,255420
1686,3078849,10137,192,10122,16,109800,113500,288220,291920
1687,3078849,10137,192,10122,16,121100,121900,299520,300320
1688,3078854,10137,192,10125,515,90680,94780,16910,21010
1689,3078854,10137,192,10125,515,111380,113080,37610,39310
1690,3078854,10137,192,10125,515,119780,121280,46010,47510
1691,3078952,10137,192,10134,994,82240,82940,7320,8020
1692,3080435,10137,205,10136,324,85150,85450,47610,47910
1693,3080718,10137,212,10129,4566,44160,46860,61180,63880
1694,3080718,10137,212,10129,4566,53160,54360,70180,71380
1695,3081089,10137,216,10132,3335,52410,53010,63890,64490
1696,3082500,10137,243,10122,1374,82140,83340,33210,34410
1697,3082500,10137,243,10122,1374,88840,95740,39910,46810
1698,3082533,10137,243,10129,4723,55990,56290,48680,48980
1699,3082533,10137,243,10129,4723,58590,65590,51280,58280
1700,3082533,10137,243,10129,4723,67990,68690,60680,61380
1701,3082533,10137,243,10129,4723,80490,80790,73180,73480
1702,3082533,10137,243,10129,4723,88890,95990,81580,88680
1703,3082735,10137,244,10129,1859,68570,69370,8500,9300
1704,3082912,10137,246,502,243,40230,41430,28130,29330
1705,3082912,10137,246,502,243,45630,46030,33530,33930
1706,3084474,10137,270,10122,604,89000,89300,32620,32920
1707,3084520,10137,270,10132,3794,87920,88320,52390,52790
1708,3085680,10137,279,10107,77,159470,163470,11310,15310
1709,3085837,10137,279,10132,3326,113240,114940,23990,25690
1710,3086133,10137,281,501,73,59360,59660,32860,33160
1711,3086661,10137,288,10122,948,96060,96260,28830,29030
1712,3088327,10137,303,10122,1116,76840,84140,9700,17000
1713,3088327,10137,303,10122,1116,98540,99940,31400,32800
1714,3088909,10137,305,10125,1213,85500,86000,106190,106690
1715,3089653,10137,312,10129,214,100880,102180,75710,77010
1716,3090920,10137,328,551,523,60340,61040,7410,8110
1717,3091791,10137,340,10129,223,207910,208110,39930,40130
1718,3092957,10137,354,10122,1116,88540,91940,41560,44960
1719,3092975,10137,354,10129,1040,63440,65740,35220,37520
1720,3093510,10137,356,10135,1866,80490,80890,34310,34710
1721,3093776,10137,361,10129,1073,71240,71940,35060,35760
1722,3093776,10137,361,10129,1073,78340,89440,42160,53260
1723,3094239,10137,367,10129,214,93890,95590,75890,77590
1724,3094659,10137,371,10130,1248,114870,119270,4110,8510
1725,3094739,10137,371,10135,1078,131790,134090,61100,63400
1726,3095452,10137,379,10135,906,66930,72030,6460,11560
1727,3097214,10137,400,10122,1374,74190,75690,27610,29110
1728,3097214,10137,400,10122,1374,79390,84490,32810,37910
1729,3097269,10137,400,10129,2824,84430,86130,72600,74300
1730,3097271,10137,400,10129,4723,82930,84430,77980,79480
1731,3097523,10137,402,10115,271,103250,103750,10120,10620
1732,3097605,10137,402,10130,259,65290,66690,17890,19290
1733,3098117,10137,413,10106,374,91130,91730,5200,5800
1734,3100048,10137,426,10122,1033,118380,128380,24710,34710
1735,3104148,10137,447,10125,1097,34010,34510,40590,41090
1736,3108056,10137,469,10135,1866,77550,78050,58810,59310
1737,3112313,10137,493,552,567,44990,45390,140130,140530
1738,3112974,10137,497,10129,441,78380,78680,15830,16130
1739,3114076,10137,508,10135,338,16510,18910,74980,77380
1740,3114545,10137,510,10135,1367,99150,100350,61700,62900
1741,3115144,10137,515,502,956,25650,29150,1220,4720
1742,3115144,10137,515,502,956,37550,44750,13120,20320
1743,3115214,10137,515,10122,545,81050,81450,2330,2730
1744,3115269,10137,515,10130,714,105950,107850,15220,17120
1745,3115327,10137,515,10135,1455,77270,78670,72310,73710
1746,3117424,10137,526,552,285,62490,63090,39820,40420
1747,3184158,10137,810,10125,689,41800,43500,68820,70520
1748,3184158,10137,810,10125,689,45600,49700,72620,76720
1749,3187310,10137,827,10133,83,49350,49850,37210,37710
1750,3187735,10137,831,552,285,68000,69200,34920,36120
1751,3187737,10137,831,552,218,64160,65560,49220,50620
1752,3249365,10137,1272,10115,619,25910,26210,104180,104480
1753,3251799,10137,1295,10130,1022,13900,14800,40110,41010
1754,3253363,10137,1304,10106,3491,81020,81220,96920,97120
1755,3253498,10137,1304,10129,3125,59220,59420,132810,133010
1756,3302273,10137,1361,10122,1398,68890,72690,9300,13100
1757,3302275,10137,1361,10122,1313,68870,69970,8510,9610
1758,3302275,10137,1361,10122,1313,83770,85470,23410,25110
1759,3302277,10137,1361,10122,1355,84410,87810,75600,79000
1760,3307058,10137,1395,10132,7176,43710,44510,63280,64080
1761,3308291,10137,1411,10129,3152,62410,62610,89070,89270
1762,3309696,10137,1423,10106,1842,69320,70020,193120,193820
1763,3313662,10137,1461,10115,53,55480,56980,920,2420
1764,3317864,10137,1491,10129,2930,46040,47240,64120,65320
1765,3318595,10137,1496,502,287,21000,21900,74540,75440
1766,3319303,10137,1503,10135,1806,35200,35400,64340,64540
1767,3320053,10137,1512,10136,1483,57690,58290,35230,35830
1768,3320057,10137,1512,10136,1731,58830,64330,40610,46110
1769,3320069,10137,1512,10136,3313,38610,39010,55320,55720
1770,3320324,10137,1515,551,408,75700,76500,27900,28700
1771,3323726,10137,1541,10130,918,261250,261450,29620,29820
1772,3327405,10137,1567,10122,457,114060,115060,12810,13810
1773,3327405,10137,1567,10122,457,116960,117460,15710,16210
1774,3327944,10137,1569,10125,1895,58680,61380,40800,43500
1775,3333439,10137,1606,10133,1817,18210,20010,22310,24110
1776,3363072,10137,1788,10115,80,9970,10970,3820,4820
1777,3363265,10137,1789,10132,5887,38970,41370,4090,6490
1778,3364713,10137,1799,10131,836,16700,20500,73720,77520
1779,3365069,10137,1802,552,585,14320,14620,29370,29670
1780,3426649,10137,2156,10133,1564,103140,103840,17520,18220
1781,3426676,10137,2156,10135,1502,98820,99320,24730,25230
1782,3427835,10137,2164,10133,2095,78430,80730,34830,37130
1783,3427835,10137,2164,10133,2095,84030,95130,40430,51530
1784,3427843,10137,2164,10134,824,71190,75190,1200,5200
1785,3427843,10137,2164,10134,824,76590,79490,6600,9500
1786,3427843,10137,2164,10134,824,80790,84090,10800,14100
1787,3427843,10137,2164,10134,824,90490,95390,20500,25400
1788,3428156,10137,2166,10129,2212,14110,19010,37330,42230
1789,3428188,10137,2166,10129,1046,5010,15310,36100,46400
1790,3428188,10137,2166,10129,1046,15510,18710,46600,49800
1791,3429558,10137,2175,10132,7375,44610,45410,88620,89420
1792,3429869,10137,2177,10129,111,50440,50640,8720,8920
1793,3434457,10137,2205,10129,1697,2510,3110,112060,112660
1794,3434878,10137,2207,10122,111,6120,9520,18070,21470
1795,3434878,10137,2207,10122,111,16620,20220,28570,32170
1796,3439611,10137,2234,10005,56,30660,31360,29400,30100
1797,3439906,10137,2236,10106,2976,188400,190300,91510,93410
1798,3440152,10137,2236,10133,2121,216040,216940,24530,25430
1799,3442578,10137,2246,10129,149,121020,122720,10500,12200
1800,3444268,10137,2254,10122,1047,141190,141890,40310,41010
1801,3444281,10137,2254,10122,1072,139470,142170,46690,49390
1802,3446898,10137,2269,10125,1699,201650,202150,31280,31780
1803,3447988,10137,2275,10125,2508,20610,21210,31860,32460
1804,3448687,10137,2279,10125,2457,32610,34210,18890,20490
1805,3448741,10137,2279,10129,4876,129750,130650,16590,17490
1806,3450249,10137,2286,10134,1601,92450,96450,24210,28210
1807,3450249,10137,2286,10134,1601,109550,112550,41310,44310
1808,3450249,10137,2286,10134,1601,130350,133450,62110,65210
1809,3450260,10137,2286,10135,321,108870,113270,20800,25200
1810,3450260,10137,2286,10135,321,130470,138570,42400,50500
1811,3450260,10137,2286,10135,321,141170,142070,53100,54000
1812,3450890,10137,2290,10125,2514,45600,48700,19490,22590
1813,3450890,10137,2290,10125,2514,55100,59900,28990,33790
1814,3450921,10137,2290,10129,55,125600,126500,37130,38030
1815,3454358,10137,2312,10135,1734,9310,9910,26950,27550
1816,3455485,10137,2322,3268,28,21100,21600,50590,51090
1817,3455847,10137,2324,10130,96,170190,170890,21610,22310
1818,3458374,10137,2341,10116,853,67510,69210,17010,18710
1819,3459709,10137,2351,502,992,19050,19550,3020,3520
1820,3459709,10137,2351,502,992,31850,33850,15820,17820
1821,3459887,10137,2352,10133,1496,26730,27630,11420,12320
1822,3462704,10137,2381,552,776,98340,99540,21550,22750
1823,3462704,10137,2381,552,776,104240,111040,27450,34250
1824,3462704,10137,2381,552,776,116440,116940,39650,40150
1825,3464184,10137,2385,10133,780,118380,119780,33810,35210
1826,3464377,10137,2387,10115,118,12440,13640,75850,77050
1827,3464377,10137,2387,10115,118,17040,19140,80450,82550
1828,3464821,10137,2390,10125,383,72020,79720,33900,41600
1829,3464834,10137,2390,10129,1474,139660,140560,11410,12310
1830,3465514,10137,2395,10133,445,210,4010,43430,47230
1831,3466079,10137,2397,10135,8,86030,86730,114460,115160
1832,3467699,10137,2405,10122,988,142050,144450,34420,36820
1833,3467714,10137,2405,10125,2260,62930,66630,159360,163060
1834,3469337,10137,2415,10115,105,113450,114350,8620,9520
1835,3469362,10137,2415,10122,1300,108810,110610,44610,46410
1836,3470387,10137,2419,502,966,127620,133720,25120,31220
1837,3470568,10137,2419,10122,207,140590,141690,35830,36930
1838,3470573,10137,2419,10122,745,301960,303560,30110,31710
1839,3470583,10137,2419,10122,687,294260,296660,25910,28310
1840,3470861,10137,2419,10134,994,109040,109440,8020,8420
1841,3470861,10137,2419,10134,994,110040,113840,9020,12820
1842,3470861,10137,2419,10134,994,124340,131140,23320,30120
1843,3470861,10137,2419,10134,994,148040,155140,47020,54120
1844,3470861,10137,2419,10134,994,158640,182540,57620,81520
1845,3470861,10137,2419,10134,994,202940,203640,101920,102620
1846,3470861,10137,2419,10134,994,204140,216440,103120,115420
1847,3470861,10137,2419,10134,994,223240,226640,122220,125620
1848,3470881,10137,2419,10135,328,189100,191200,31330,33430
1849,3471841,10137,2423,10131,2014,154800,155000,52020,52220
1850,3478247,10137,2458,10122,16,99630,101030,338660,340060
1851,3478426,10137,2458,10134,994,96230,97730,81920,83420
1852,3478426,10137,2458,10134,994,145630,148230,131320,133920
1853,3478426,10137,2458,10134,994,151430,154330,137120,140020
1854,3487336,10137,2505,10122,566,20020,23020,29670,32670
1855,3487362,10137,2505,10129,2737,12120,13220,53410,54510
1856,3490076,10137,2523,10125,2548,20530,28230,31160,38860
1857,3495386,10137,2546,10107,77,186830,187230,21410,21810
1858,3496258,10137,2549,10125,2481,61660,62360,36610,37310
1859,3497285,10137,2554,10129,906,165710,166210,19020,19520
1860,3497438,10137,2554,10136,3221,58090,58790,10200,10900
1861,3497458,10137,2554,10136,1610,124750,126150,49600,51000
1862,3500360,10137,2568,10125,2457,90830,91330,15490,15990
1863,3501316,10137,2571,10132,2213,19830,20830,34100,35100
1864,3501323,10137,2571,10132,2962,25930,26830,42340,43240
1865,3501670,10137,2573,10132,3239,106860,108360,10390,11890
1866,3501697,10137,2573,10134,1601,89300,94000,22010,26710
1867,3501697,10137,2573,10134,1601,100200,101400,32910,34110
1868,3501697,10137,2573,10134,1601,107800,109100,40510,41810
1869,3501697,10137,2573,10134,1601,118400,119800,51110,52510
1870,3501709,10137,2573,10135,321,100520,103720,13300,16500
1871,3501709,10137,2573,10135,321,106420,109520,19200,22300
1872,3501709,10137,2573,10135,321,119920,120020,32700,32800
1873,3501709,10137,2573,10135,321,120220,122720,33000,35500
